adv_id,Captação,Tipo de Captação,Data
Assessor_40,"-3385,78",TED,2020-03-16 00:00:00
Assessor_5,"-3391,81",TED,2020-01-15 00:00:00
Assessor_43,"-3400,00",TED,2020-09-18 00:00:00
Assessor_25,"-3500,00",TED,2020-10-23 00:00:00
Assessor_7,"-3500,00",TED,2020-09-23 00:00:00
Assessor_48,"-3503,74",TED,2020-09-02 00:00:00
Assessor_41,"-3526,18",TED,2019-11-28 00:00:00
Assessor_31,"-3566,56",TED,2019-12-12 00:00:00
Assessor_29,"-3589,58",TED,2019-10-25 00:00:00
Assessor_36,"-3607,50",TED,2019-11-25 00:00:00
Assessor_36,"-3620,28",TED,2020-01-16 00:00:00
Assessor_15,"-3641,29",TED,2020-05-06 00:00:00
Assessor_46,"-3645,27",TED,2020-02-03 00:00:00
Assessor_48,"-3650,00",TED,2020-04-03 00:00:00
Assessor_33,"-3685,47",TED,2020-04-29 00:00:00
Assessor_46,"-3686,29",TED,2020-08-11 00:00:00
Assessor_52,"-3700,00",TED,2020-10-14 00:00:00
Assessor_37,"-3748,77",TED,2020-02-06 00:00:00
Assessor_33,"-3800,00",TED,2020-02-07 00:00:00
Assessor_33,"-3811,79",TED,2020-09-29 00:00:00
Assessor_14,"-3855,89",TED,2020-07-31 00:00:00
Assessor_1,"-3859,67",TED,2020-02-04 00:00:00
Assessor_40,"-3869,96",TED,2020-01-15 00:00:00
Assessor_48,"-3917,94",TED,2019-11-29 00:00:00
Assessor_40,"-3924,71",TED,2020-02-04 00:00:00
Assessor_25,"-3965,00",TED,2020-05-29 00:00:00
Assessor_33,"-3981,64",TED,2020-04-24 00:00:00
Assessor_35,"-3985,00",TED,2019-12-23 00:00:00
Assessor_5,"-3990,00",TED,2019-10-01 00:00:00
Assessor_1,"-4000,00",TED,2020-04-07 00:00:00
Assessor_10,"-4000,00",PREV,2020-09-24 00:00:00
Assessor_19,"-4000,00",TED,2020-05-27 00:00:00
Assessor_23,"-4000,00",TED,2020-02-05 00:00:00
Assessor_25,"-4000,00",TED,2020-02-17 00:00:00
Assessor_27,"-4000,00",TED,2019-11-12 00:00:00
Assessor_29,"-4000,00",TED,2020-04-08 00:00:00
Assessor_31,"-4000,00",TED,2020-05-19 00:00:00
Assessor_33,"-4000,00",TED,2020-07-08 00:00:00
Assessor_34,"-4000,00",TED,2020-08-24 00:00:00
Assessor_37,"-4000,00",TED,2020-07-27 00:00:00
Assessor_37,"-4000,00",TED,2020-10-09 00:00:00
Assessor_40,"-4000,00",TED,2020-01-22 00:00:00
Assessor_42,"-4000,00",TED,2020-03-05 00:00:00
Assessor_43,"-4000,00",TED,2020-08-11 00:00:00
Assessor_48,"-4000,00",TED,2020-02-18 00:00:00
Assessor_52,"-4000,00",TED,2020-04-02 00:00:00
Assessor_31,"-4002,92",TED,2020-04-17 00:00:00
Assessor_40,"-4016,00",TED,2020-01-06 00:00:00
Assessor_40,"-4024,63",TED,2020-05-19 00:00:00
Assessor_19,"-4033,56",TED,2020-01-02 00:00:00
Assessor_46,"-4074,32",TED,2020-02-27 00:00:00
Assessor_4,"-4083,83",TED,2020-02-10 00:00:00
Assessor_25,"-4098,63",TED,2020-08-20 00:00:00
Assessor_19,"-4100,00",TED,2020-01-06 00:00:00
Assessor_29,"-4102,82",TED,2020-06-04 00:00:00
Assessor_25,"-4102,94",TED,2020-07-17 00:00:00
Assessor_19,"-4160,00",TED,2020-02-21 00:00:00
Assessor_25,"-4187,62",TED,2020-04-20 00:00:00
Assessor_22,"-4200,00",TED,2019-11-27 00:00:00
Assessor_36,"-4200,00",TED,2019-10-29 00:00:00
Assessor_37,"-4200,00",TED,2020-01-13 00:00:00
Assessor_15,"-4250,32",CEX,2020-08-12 00:00:00
Assessor_15,"-4256,78",ST,2020-01-02 00:00:00
Assessor_41,"-4284,00",TED,2020-04-02 00:00:00
Assessor_52,"-4288,81",TED,2020-04-23 00:00:00
Assessor_26,"-4298,57",TED,2019-11-08 00:00:00
Assessor_10,"-4300,00",TED,2020-05-25 00:00:00
Assessor_31,"-4300,00",TED,2020-07-29 00:00:00
Assessor_33,"-4300,00",TED,2020-10-15 00:00:00
Assessor_37,"-4300,00",TED,2020-02-10 00:00:00
Assessor_43,"-4300,00",TED,2020-04-06 00:00:00
Assessor_48,"-4300,00",TED,2020-01-24 00:00:00
Assessor_29,"-4300,30",TED,2020-07-29 00:00:00
Assessor_5,"-4303,01",CEX,2020-07-13 00:00:00
Assessor_1,"-4321,87",TED,2020-05-11 00:00:00
Assessor_20,"-4334,36",TED,2020-10-30 00:00:00
Assessor_15,"-4354,75",CEX,2020-09-23 00:00:00
Assessor_22,"-4358,36",TED,2020-01-30 00:00:00
Assessor_22,"-4371,93",TED,2020-10-26 00:00:00
Assessor_41,"-4381,28",TED,2019-10-30 00:00:00
Assessor_26,"-4406,80",TED,2020-03-05 00:00:00
Assessor_36,"-4432,89",TED,2020-03-17 00:00:00
Assessor_12,"-4458,63",TED,2020-01-06 00:00:00
Assessor_40,"-4479,00",TED,2020-01-20 00:00:00
Assessor_29,"-4495,18",TED,2020-05-08 00:00:00
Assessor_12,"-4500,00",TED,2020-07-09 00:00:00
Assessor_10,"-4550,00",TED,2020-07-09 00:00:00
Assessor_15,"-4552,02",TED,2020-06-02 00:00:00
Assessor_22,"-4618,41",TED,2020-08-31 00:00:00
Assessor_23,"-4651,50",TED,2020-04-07 00:00:00
Assessor_27,"-4654,00",TED,2020-07-10 00:00:00
Assessor_5,"-4655,59",TED,2020-10-06 00:00:00
Assessor_22,"-4657,96",TED,2020-04-03 00:00:00
Assessor_25,"-4682,39",TED,2020-09-30 00:00:00
Assessor_4,"-4686,92",TED,2020-05-11 00:00:00
Assessor_40,"-4703,84",TED,2020-05-11 00:00:00
Assessor_15,"-4711,80",TED,2020-02-05 00:00:00
Assessor_36,"-4719,54",TED,2019-10-15 00:00:00
Assessor_36,"-4728,84",TED,2020-06-01 00:00:00
Assessor_43,"-4750,00",TED,2019-10-30 00:00:00
Assessor_37,"-4800,00",TED,2020-08-31 00:00:00
Assessor_14,"-4807,74",TED,2020-05-04 00:00:00
Assessor_36,"-4848,00",ST,2020-08-18 00:00:00
Assessor_22,"-4850,00",TED,2020-09-18 00:00:00
Assessor_22,"-4865,23",TED,2020-10-05 00:00:00
Assessor_42,"-4904,25",TED,2020-08-05 00:00:00
Assessor_27,"-4910,43",TED,2020-01-20 00:00:00
Assessor_49,"-4939,67",TED,2020-08-18 00:00:00
Assessor_52,"-4949,75",TED,2020-08-19 00:00:00
Assessor_12,"-4992,83",TED,2020-03-16 00:00:00
Assessor_25,"-4997,25",TED,2020-05-14 00:00:00
Assessor_1,"-5000,00",TED,2019-11-11 00:00:00
Assessor_10,"-5000,00",PREV,2020-10-01 00:00:00
Assessor_10,"-5000,00",TED,2020-09-10 00:00:00
Assessor_14,"-5000,00",TED,2020-10-01 00:00:00
Assessor_15,"-5000,00",TED,2020-07-10 00:00:00
Assessor_16,"-5000,00",TED,2020-09-21 00:00:00
Assessor_20,"-5000,00",TED,2020-09-09 00:00:00
Assessor_27,"-5000,00",TED,2020-06-17 00:00:00
Assessor_28,"-5000,00",TED,2020-06-17 00:00:00
Assessor_31,"-5000,00",TED,2020-03-25 00:00:00
Assessor_35,"-5000,00",TED,2020-09-24 00:00:00
Assessor_36,"-5000,00",TED,2020-03-19 00:00:00
Assessor_36,"-5000,00",TED,2020-04-17 00:00:00
Assessor_36,"-5000,00",TED,2020-06-02 00:00:00
Assessor_37,"-5000,00",TED,2020-01-28 00:00:00
Assessor_40,"-5000,00",TED,2019-12-02 00:00:00
Assessor_48,"-5000,00",TED,2019-11-25 00:00:00
Assessor_48,"-5000,00",TED,2020-04-29 00:00:00
Assessor_50,"-5000,00",TED,2020-10-15 00:00:00
Assessor_10,"-5000,01",TED,2019-12-06 00:00:00
Assessor_23,"-5011,65",TED,2020-05-14 00:00:00
Assessor_27,"-5017,93",TED,2020-06-03 00:00:00
Assessor_40,"-5029,80",TED,2020-05-08 00:00:00
Assessor_42,"-5030,89",TED,2020-02-14 00:00:00
Assessor_33,"-5060,00",TED,2020-03-31 00:00:00
Assessor_33,"-5062,63",TED,2020-09-23 00:00:00
Assessor_36,"-5088,70",TED,2020-07-15 00:00:00
Assessor_42,"-5100,00",TED,2020-09-24 00:00:00
Assessor_28,"-5177,00",TED,2020-05-25 00:00:00
Assessor_29,"-5178,80",TED,2019-11-26 00:00:00
Assessor_28,"-5181,00",TED,2020-06-16 00:00:00
Assessor_12,"-5200,00",TED,2020-06-16 00:00:00
Assessor_40,"-5200,00",TED,2020-07-10 00:00:00
Assessor_33,"-5200,14",TED,2020-03-24 00:00:00
Assessor_46,"-5202,83",TED,2020-04-16 00:00:00
Assessor_43,"-5230,00",TED,2020-06-30 00:00:00
Assessor_40,"-5247,77",TED,2020-04-20 00:00:00
Assessor_27,"-5250,00",TED,2020-08-28 00:00:00
Assessor_12,"-5250,45",TED,2020-08-18 00:00:00
Assessor_25,"-5300,00",TED,2019-10-30 00:00:00
Assessor_36,"-5308,38",TED,2020-03-11 00:00:00
Assessor_43,"-5328,55",TED,2020-09-23 00:00:00
Assessor_25,"-5363,77",TED,2020-04-14 00:00:00
Assessor_43,"-5364,11",TED,2020-01-13 00:00:00
Assessor_37,"-5401,00",TED,2020-10-15 00:00:00
Assessor_14,"-5405,26",TED,2020-06-18 00:00:00
Assessor_22,"-5413,16",TED,2020-07-23 00:00:00
Assessor_41,"-5417,37",TED,2020-07-30 00:00:00
Assessor_25,"-5450,00",TED,2020-03-13 00:00:00
Assessor_1,"-5500,00",TED,2020-03-17 00:00:00
Assessor_37,"-5500,00",TED,2020-01-20 00:00:00
Assessor_41,"-5500,00",TED,2019-10-09 00:00:00
Assessor_48,"-5510,00",TED,2020-04-30 00:00:00
Assessor_33,"-5534,78",TED,2019-11-04 00:00:00
Assessor_37,"-5597,71",TED,2019-10-29 00:00:00
Assessor_10,"-5600,00",TED,2020-04-02 00:00:00
Assessor_15,"-5600,00",TED,2020-02-04 00:00:00
Assessor_37,"-5636,00",TED,2019-12-11 00:00:00
Assessor_40,"-5650,00",TED,2020-03-30 00:00:00
Assessor_21,"-5700,00",TED,2020-02-05 00:00:00
Assessor_33,"-5700,00",TED,2020-04-28 00:00:00
Assessor_26,"-5720,00",TED,2020-05-28 00:00:00
Assessor_33,"-5770,00",TED,2020-07-20 00:00:00
Assessor_40,"-5773,22",TED,2019-11-14 00:00:00
Assessor_15,"-5830,75",TED,2020-06-17 00:00:00
Assessor_43,"-5834,27",TED,2020-02-11 00:00:00
Assessor_35,"-5836,92",TED,2020-09-04 00:00:00
Assessor_42,"-5847,72",TED,2019-10-17 00:00:00
Assessor_43,"-5850,00",TED,2019-12-18 00:00:00
Assessor_31,"-5876,98",TED,2019-11-21 00:00:00
Assessor_19,"-5884,18",TED,2020-07-10 00:00:00
Assessor_1,"-5897,17",FUNDOS PCO,2020-02-10 00:00:00
Assessor_20,"-5930,26",TED,2020-10-07 00:00:00
Assessor_52,"-5952,52",TED,2020-06-30 00:00:00
Assessor_40,"-5997,22",TED,2020-08-03 00:00:00
Assessor_12,"-6000,00",TED,2020-01-22 00:00:00
Assessor_19,"-6000,00",TED,2019-10-01 00:00:00
Assessor_25,"-6000,00",TED,2019-10-04 00:00:00
Assessor_25,"-6000,00",TED,2020-01-17 00:00:00
Assessor_25,"-6000,00",TED,2020-05-04 00:00:00
Assessor_27,"-6000,00",TED,2019-11-11 00:00:00
Assessor_33,"-6000,00",TED,2020-03-20 00:00:00
Assessor_37,"-6000,00",PREV,2019-11-14 00:00:00
Assessor_43,"-6000,00",TED,2019-10-01 00:00:00
Assessor_48,"-6000,00",TED,2019-11-22 00:00:00
Assessor_5,"-6000,00",TED,2020-04-01 00:00:00
Assessor_51,"-6000,00",TED,2020-10-19 00:00:00
Assessor_46,"-6020,72",TED,2020-10-06 00:00:00
Assessor_35,"-6027,64",TED,2020-10-30 00:00:00
Assessor_19,"-6100,00",TED,2020-02-05 00:00:00
Assessor_42,"-6100,00",TED,2020-03-27 00:00:00
Assessor_40,"-6103,75",TED,2020-10-30 00:00:00
Assessor_52,"-6117,95",TED,2020-10-08 00:00:00
Assessor_42,"-6119,42",ST,2019-10-07 00:00:00
Assessor_33,"-6140,32",TED,2020-01-03 00:00:00
Assessor_21,"-6180,00",TED,2020-08-25 00:00:00
Assessor_3,"-6184,94",CEX,2020-10-21 00:00:00
Assessor_33,"-6239,12",TED,2020-01-07 00:00:00
Assessor_12,"-6311,04",TED,2020-10-16 00:00:00
Assessor_37,"-6351,00",TED,2020-02-20 00:00:00
Assessor_5,"-6360,00",TED,2020-06-02 00:00:00
Assessor_3,"-6383,60",TED,2020-09-17 00:00:00
Assessor_15,"-6391,63",TED,2019-11-11 00:00:00
Assessor_14,"-6400,00",TED,2020-01-16 00:00:00
Assessor_14,"-6408,10",TED,2020-07-21 00:00:00
Assessor_22,"-6446,48",TED,2020-02-05 00:00:00
Assessor_3,"-6461,45",FUNDOS PCO,2020-01-24 00:00:00
Assessor_12,"-6483,73",TED,2020-03-31 00:00:00
Assessor_40,"-6489,55",TED,2020-05-05 00:00:00
Assessor_31,"-6500,00",TED,2020-07-27 00:00:00
Assessor_35,"-6509,57",TED,2020-08-17 00:00:00
Assessor_22,"-6540,00",TED,2020-09-24 00:00:00
Assessor_25,"-6543,63",TED,2020-06-30 00:00:00
Assessor_1,"-6549,00",ST,2020-01-02 00:00:00
Assessor_12,"-6575,13",TED,2019-12-27 00:00:00
Assessor_12,"-6626,81",PREV INTERNA,2019-11-29 00:00:00
Assessor_43,"-6630,50",TED,2020-10-07 00:00:00
Assessor_46,"-6650,00",TED,2020-10-26 00:00:00
Assessor_5,"-6675,00",TED,2019-11-22 00:00:00
Assessor_3,"-6680,00",TED,2020-03-31 00:00:00
Assessor_10,"-6700,00",TED,2020-06-29 00:00:00
Assessor_15,"-6700,00",TED,2020-06-01 00:00:00
Assessor_41,"-6732,37",TED,2020-02-05 00:00:00
Assessor_5,"-6740,00",TED,2020-01-03 00:00:00
Assessor_12,"-6744,70",TED,2020-01-13 00:00:00
Assessor_41,"-6769,05",TED,2020-01-24 00:00:00
Assessor_49,"-6800,00",TED,2020-08-13 00:00:00
Assessor_23,"-6805,31",TED,2019-10-25 00:00:00
Assessor_25,"-6820,68",TED,2019-11-19 00:00:00
Assessor_29,"-6835,92",TED,2020-09-09 00:00:00
Assessor_10,"-6838,75",TED,2020-09-24 00:00:00
Assessor_40,"-6839,27",TED,2020-01-23 00:00:00
Assessor_41,"-6858,00",TED,2020-01-29 00:00:00
Assessor_4,"-6880,00",TED,2020-08-24 00:00:00
Assessor_26,"-6899,71",TED,2020-05-06 00:00:00
Assessor_37,"-6900,00",TED,2020-05-25 00:00:00
Assessor_4,"-6924,32",TED,2020-04-13 00:00:00
Assessor_37,"-6950,00",TED,2020-02-13 00:00:00
Assessor_3,"-6950,72",PREV,2020-06-25 00:00:00
Assessor_3,"-6971,80",TED,2020-09-18 00:00:00
Assessor_46,"-6975,90",TED,2020-03-13 00:00:00
Assessor_15,"-6996,00",TED,2020-05-29 00:00:00
Assessor_12,"-7000,00",TED,2020-05-14 00:00:00
Assessor_25,"-7000,00",TED,2019-12-23 00:00:00
Assessor_37,"-7000,00",TED,2020-02-26 00:00:00
Assessor_28,"-7025,17",TED,2020-08-20 00:00:00
Assessor_15,"-7037,01",TED,2020-07-16 00:00:00
Assessor_1,"-7100,00",TED,2020-09-03 00:00:00
Assessor_22,"-7100,00",TED,2020-10-01 00:00:00
Assessor_42,"-7117,09",TED,2019-12-23 00:00:00
Assessor_33,"-7126,07",TED,2020-08-17 00:00:00
Assessor_46,"-7128,80",TED,2020-04-24 00:00:00
Assessor_45,"-7158,05",TED,2020-08-18 00:00:00
Assessor_25,"-7176,00",TED,2020-09-04 00:00:00
Assessor_25,"-7191,00",TED,2020-10-16 00:00:00
Assessor_21,"-7191,25",TED,2020-09-02 00:00:00
Assessor_27,"-7195,58",TED,2019-12-18 00:00:00
Assessor_22,"-7200,00",TED,2020-04-06 00:00:00
Assessor_40,"-7226,14",TED,2020-10-13 00:00:00
Assessor_36,"-7250,00",TED,2019-10-30 00:00:00
Assessor_49,"-7279,44",TED,2020-09-21 00:00:00
Assessor_12,"-7281,00",TED,2020-10-02 00:00:00
Assessor_29,"-7310,00",TED,2020-09-22 00:00:00
Assessor_22,"-7332,13",TED,2020-07-09 00:00:00
Assessor_42,"-7375,31",TED,2019-11-05 00:00:00
Assessor_27,"-7390,00",TED,2019-10-11 00:00:00
Assessor_41,"-7400,00",TED,2019-11-06 00:00:00
Assessor_43,"-7400,00",TED,2019-11-13 00:00:00
Assessor_15,"-7400,31",TED,2020-01-08 00:00:00
Assessor_31,"-7422,58",TED,2020-03-02 00:00:00
Assessor_25,"-7426,25",TED,2020-02-05 00:00:00
Assessor_31,"-7429,00",TED,2020-05-05 00:00:00
Assessor_37,"-7429,00",TED,2020-09-23 00:00:00
Assessor_25,"-7470,00",TED,2020-02-11 00:00:00
Assessor_19,"-7500,00",TED,2020-09-23 00:00:00
Assessor_46,"-7500,00",TED,2020-02-13 00:00:00
Assessor_40,"-7541,40",ST,2020-10-05 00:00:00
Assessor_44,"-7672,04",TED,2020-10-22 00:00:00
Assessor_35,"-7698,49",TED,2020-07-16 00:00:00
Assessor_36,"-7702,96",TED,2020-01-14 00:00:00
Assessor_31,"-7749,13",TED,2019-11-22 00:00:00
Assessor_15,"-7758,28",PREV,2020-07-30 00:00:00
Assessor_14,"-7840,78",TED,2020-07-15 00:00:00
Assessor_23,"-7891,22",TED,2020-03-25 00:00:00
Assessor_31,"-7929,07",TED,2019-10-07 00:00:00
Assessor_35,"-7940,30",TED,2020-05-11 00:00:00
Assessor_5,"-7972,57",TED,2019-10-24 00:00:00
Assessor_40,"-7979,88",TED,2019-12-03 00:00:00
Assessor_1,"-8000,00",TED,2019-11-21 00:00:00
Assessor_14,"-8000,00",TED,2020-09-16 00:00:00
Assessor_36,"-8000,00",PREV,2019-12-17 00:00:00
Assessor_37,"-8000,00",TED,2020-09-16 00:00:00
Assessor_37,"-8000,00",TED,2020-09-18 00:00:00
Assessor_14,"-8027,08",TED,2020-05-05 00:00:00
Assessor_3,"-8097,26",TED,2020-06-24 00:00:00
Assessor_3,"-8131,50",TED,2020-07-31 00:00:00
Assessor_23,"-8140,26",TED,2020-05-07 00:00:00
Assessor_20,"-8151,20",TED,2020-10-05 00:00:00
Assessor_4,"-8162,23",TED,2020-02-03 00:00:00
Assessor_42,"-8228,20",TED,2020-05-29 00:00:00
Assessor_24,"-8242,15",CEX,2020-08-25 00:00:00
Assessor_33,"-8263,57",TED,2020-04-15 00:00:00
Assessor_4,"-8270,74",TED,2020-05-19 00:00:00
Assessor_4,"-8300,91",CEX,2020-07-30 00:00:00
Assessor_43,"-8320,00",TED,2019-12-12 00:00:00
Assessor_39,"-8321,58",TED,2020-08-31 00:00:00
Assessor_50,"-8450,00",TED,2020-10-22 00:00:00
Assessor_15,"-8500,00",TED,2020-05-15 00:00:00
Assessor_26,"-8500,00",TED,2020-02-12 00:00:00
Assessor_37,"-8500,00",TED,2020-06-09 00:00:00
Assessor_52,"-8576,86",TED,2020-10-16 00:00:00
Assessor_3,"-8638,93",CEX,2020-07-09 00:00:00
Assessor_14,"-8649,61",PREV,2020-07-16 00:00:00
Assessor_1,"-8650,00",TED,2019-12-27 00:00:00
Assessor_46,"-8656,08",RF,2020-01-13 00:00:00
Assessor_19,"-8700,00",TED,2020-07-07 00:00:00
Assessor_19,"-8700,79",TED,2020-10-16 00:00:00
Assessor_21,"-8780,95",TED,2020-04-06 00:00:00
Assessor_25,"-8800,00",TED,2019-11-05 00:00:00
Assessor_42,"-8822,04",TED,2020-10-26 00:00:00
Assessor_19,"-8904,51",TED,2020-06-02 00:00:00
Assessor_49,"-8911,91",TED,2020-08-17 00:00:00
Assessor_48,"-8913,43",TED,2020-03-18 00:00:00
Assessor_33,"-8918,65",TED,2020-01-06 00:00:00
Assessor_29,"-8918,78",TED,2019-12-19 00:00:00
Assessor_37,"-8977,59",TED,2020-07-31 00:00:00
Assessor_36,"-8992,01",TED,2020-01-21 00:00:00
Assessor_41,"-8995,00",TED,2020-02-26 00:00:00
Assessor_40,"-8997,08",TED,2020-10-01 00:00:00
Assessor_19,"-9000,00",TED,2020-01-27 00:00:00
Assessor_31,"-9000,00",TED,2020-06-23 00:00:00
Assessor_4,"-9000,00",TED,2020-05-20 00:00:00
Assessor_15,"-9014,03",TED,2020-08-24 00:00:00
Assessor_40,"-9051,27",TED,2019-10-07 00:00:00
Assessor_19,"-9061,08",TED,2019-10-02 00:00:00
Assessor_34,"-9100,00",TED,2020-09-08 00:00:00
Assessor_12,"-9101,40",TED,2020-02-14 00:00:00
Assessor_41,"-9150,76",TED,2020-03-05 00:00:00
Assessor_33,"-9157,00",TED,2020-06-17 00:00:00
Assessor_29,"-9184,78",TED,2020-08-11 00:00:00
Assessor_37,"-9250,00",TED,2020-04-01 00:00:00
Assessor_43,"-9250,00",TED,2020-08-19 00:00:00
Assessor_1,"-9274,86",PREV,2020-09-17 00:00:00
Assessor_1,"-9285,02",TED,2020-07-21 00:00:00
Assessor_25,"-9332,95",TED,2020-03-11 00:00:00
Assessor_37,"-9361,71",TED,2020-06-30 00:00:00
Assessor_29,"-9389,31",TED,2020-02-27 00:00:00
Assessor_3,"-9400,00",PREV,2020-09-09 00:00:00
Assessor_16,"-9406,35",TED,2020-10-01 00:00:00
Assessor_40,"-9410,86",TED,2020-03-26 00:00:00
Assessor_22,"-9432,18",TED,2020-05-15 00:00:00
Assessor_46,"-9445,62",TED,2020-08-10 00:00:00
Assessor_43,"-9549,70",TED,2020-02-17 00:00:00
Assessor_23,"-9616,10",TED,2019-11-06 00:00:00
Assessor_36,"-9630,00",TED,2020-01-27 00:00:00
Assessor_37,"-9640,75",TED,2020-06-10 00:00:00
Assessor_36,"-9649,98",TED,2020-10-05 00:00:00
Assessor_12,"-9677,70",TED,2020-09-11 00:00:00
Assessor_48,"-9700,00",TED,2020-04-15 00:00:00
Assessor_36,"-9749,85",TED,2020-05-27 00:00:00
Assessor_19,"-9776,21",TED,2020-06-18 00:00:00
Assessor_37,"-9786,16",TED,2020-01-09 00:00:00
Assessor_46,"-9794,69",TED,2020-04-03 00:00:00
Assessor_25,"-9800,00",TED,2020-06-17 00:00:00
Assessor_41,"-9828,43",TED,2020-04-22 00:00:00
Assessor_15,"-9911,00",TED,2020-04-01 00:00:00
Assessor_4,"-9917,30",TED,2020-05-08 00:00:00
Assessor_4,"-9950,00",TED,2020-06-04 00:00:00
Assessor_1,"-9994,84",FUNDOS PCO,2020-03-30 00:00:00
Assessor_12,"-10000,00",TED,2020-04-03 00:00:00
Assessor_14,"-10000,00",TED,2020-01-06 00:00:00
Assessor_24,"-10000,00",TED,2020-09-02 00:00:00
Assessor_25,"-10000,00",TED,2019-12-10 00:00:00
Assessor_25,"-10000,00",TED,2020-10-07 00:00:00
Assessor_27,"-10000,00",TED,2020-03-20 00:00:00
Assessor_27,"-10000,00",TED,2020-07-31 00:00:00
Assessor_31,"-10000,00",TED,2019-12-11 00:00:00
Assessor_35,"-10000,00",TED,2019-10-21 00:00:00
Assessor_36,"-10000,00",TED,2020-03-16 00:00:00
Assessor_36,"-10000,00",TED,2020-03-18 00:00:00
Assessor_4,"-10000,00",TED,2020-06-29 00:00:00
Assessor_5,"-10000,00",TED,2020-07-28 00:00:00
Assessor_5,"-10000,00",TED,2020-09-24 00:00:00
Assessor_36,"-10031,34",TED,2019-10-18 00:00:00
Assessor_52,"-10043,49",TED,2020-04-22 00:00:00
Assessor_46,"-10100,00",TED,2020-06-29 00:00:00
Assessor_36,"-10137,69",TED,2020-02-20 00:00:00
Assessor_3,"-10178,45",PREV INTERNA,2020-03-13 00:00:00
Assessor_15,"-10196,00",TED,2020-10-08 00:00:00
Assessor_43,"-10196,84",TED,2020-03-23 00:00:00
Assessor_19,"-10198,69",TED,2020-02-07 00:00:00
Assessor_36,"-10199,38",TED,2019-12-19 00:00:00
Assessor_41,"-10199,91",TED,2019-12-04 00:00:00
Assessor_33,"-10252,73",CEX,2020-08-20 00:00:00
Assessor_10,"-10260,00",TED,2020-02-11 00:00:00
Assessor_25,"-10274,72",TED,2020-05-08 00:00:00
Assessor_51,"-10329,77",TED,2020-10-15 00:00:00
Assessor_3,"-10356,07",FUNDOS PCO,2020-01-21 00:00:00
Assessor_4,"-10400,00",TED,2020-07-07 00:00:00
Assessor_15,"-10404,59",TED,2020-03-18 00:00:00
Assessor_25,"-10427,83",TED,2020-03-30 00:00:00
Assessor_15,"-10500,00",TED,2020-06-29 00:00:00
Assessor_37,"-10500,00",TED,2020-06-29 00:00:00
Assessor_46,"-10511,79",CEX,2020-10-22 00:00:00
Assessor_19,"-10550,00",TED,2019-11-08 00:00:00
Assessor_23,"-10634,27",TED,2020-01-08 00:00:00
Assessor_14,"-10650,96",TED,2019-12-03 00:00:00
Assessor_1,"-10664,07",FUNDOS PCO,2020-03-31 00:00:00
Assessor_23,"-10700,00",TED,2020-06-22 00:00:00
Assessor_26,"-10732,30",TED,2020-05-19 00:00:00
Assessor_34,"-10748,44",TED,2020-09-17 00:00:00
Assessor_37,"-10748,72",TED,2020-01-23 00:00:00
Assessor_14,"-10760,15",TED,2019-11-13 00:00:00
Assessor_37,"-10791,63",TED,2020-10-07 00:00:00
Assessor_35,"-10793,75",TED,2020-05-15 00:00:00
Assessor_4,"-10825,10",TED,2020-09-11 00:00:00
Assessor_1,"-10851,37",TED,2020-06-25 00:00:00
Assessor_1,"-10880,00",TED,2020-04-17 00:00:00
Assessor_20,"-10895,98",TED,2020-10-06 00:00:00
Assessor_3,"-10899,98",CEX,2020-10-23 00:00:00
Assessor_22,"-10900,00",TED,2019-10-04 00:00:00
Assessor_28,"-10944,18",TED,2020-09-15 00:00:00
Assessor_48,"-10972,99",TED,2020-10-06 00:00:00
Assessor_23,"-10991,08",TED,2020-05-05 00:00:00
Assessor_15,"-11000,00",TED,2020-01-28 00:00:00
Assessor_19,"-11000,00",TED,2019-12-19 00:00:00
Assessor_26,"-11000,00",TED,2020-07-01 00:00:00
Assessor_4,"-11000,00",TED,2020-02-17 00:00:00
Assessor_41,"-11000,00",TED,2020-04-20 00:00:00
Assessor_43,"-11000,00",TED,2019-10-17 00:00:00
Assessor_22,"-11028,00",TED,2019-12-10 00:00:00
Assessor_41,"-11081,84",TED,2019-12-03 00:00:00
Assessor_35,"-11089,33",TED,2020-06-08 00:00:00
Assessor_43,"-11100,00",TED,2020-03-17 00:00:00
Assessor_52,"-11105,53",TED,2020-07-30 00:00:00
Assessor_14,"-11129,79",TED,2020-08-31 00:00:00
Assessor_33,"-11150,00",TED,2019-12-27 00:00:00
Assessor_29,"-11150,07",TED,2020-07-06 00:00:00
Assessor_48,"-11183,09",TED,2019-12-30 00:00:00
Assessor_22,"-11211,83",TED,2020-07-16 00:00:00
Assessor_5,"-11230,10",TED,2019-11-14 00:00:00
Assessor_1,"-11243,25",TED,2020-01-22 00:00:00
Assessor_36,"-11312,38",TED,2020-07-01 00:00:00
Assessor_4,"-11313,03",TED,2020-08-13 00:00:00
Assessor_3,"-11315,78",TED,2020-06-16 00:00:00
Assessor_36,"-11334,82",TED,2020-01-15 00:00:00
Assessor_26,"-11334,86",PREV,2020-05-29 00:00:00
Assessor_37,"-11347,44",TED,2020-08-12 00:00:00
Assessor_21,"-11376,00",TED,2020-10-26 00:00:00
Assessor_29,"-11386,47",TED,2020-01-24 00:00:00
Assessor_14,"-11443,36",TED,2020-05-26 00:00:00
Assessor_23,"-11493,22",TED,2019-12-06 00:00:00
